transcript_id	gene_id	gene_name
ENSDART00000173816	ENSDARG00000003495	madd
ENSDART00000174546	ENSDARG00000003495	madd
ENSDART00000047208	ENSDARG00000003495	madd
ENSDART00000173105	ENSDARG00000105508	hist2h3ca1
ENSDART00000052902	ENSDARG00000056346	acap1
ENSDART00000142891	ENSDARG00000056346	acap1
ENSDART00000167099	ENSDARG00000103819	si:dkey-23a13.4
ENSDART00000159524	ENSDARG00000105374	si:ch73-368j24.6
ENSDART00000130760	ENSDARG00000103015	hist1h2a2
ENSDART00000173180	ENSDARG00000105482	ENSDARG00000105482
ENSDART00000173419	ENSDARG00000105471	si:ch73-368j24.1
ENSDART00000173208	ENSDARG00000029838	si:dkey-23a13.11
ENSDART00000181693	ENSDARG00000029838	si:dkey-23a13.11
ENSDART00000039265	ENSDARG00000024109	naa40
ENSDART00000141814	ENSDARG00000024109	naa40
ENSDART00000131935	ENSDARG00000024109	naa40
ENSDART00000144526	ENSDARG00000024109	naa40
ENSDART00000171691	ENSDARG00000007141	psmc3
ENSDART00000173478	ENSDARG00000007141	psmc3
ENSDART00000007913	ENSDARG00000007141	psmc3
ENSDART00000172908	ENSDARG00000105470	si:dkey-23a13.2
ENSDART00000173197	ENSDARG00000105318	si:ch73-368j24.3
ENSDART00000173413	ENSDARG00000105340	zgc:112234
ENSDART00000172954	ENSDARG00000105350	histh1l2
ENSDART00000123660	ENSDARG00000100906	si:dkey-23a13.20
ENSDART00000172825	ENSDARG00000105484	si:ch1073-159d7.3
ENSDART00000083397	ENSDARG00000099920	si:dkey-23a13.19
ENSDART00000173032	ENSDARG00000105459	ENSDARG00000105459
ENSDART00000110813	ENSDARG00000101249	si:dkey-23a13.15
ENSDART00000173675	ENSDARG00000105589	ENSDARG00000105589
ENSDART00000173045	ENSDARG00000074012	h1l1
ENSDART00000172898	ENSDARG00000100279	ENSDARG00000100279
ENSDART00000173380	ENSDARG00000105328	si:dkey-23a13.17
ENSDART00000173212	ENSDARG00000098595	si:ch1073-159d7.11
ENSDART00000129239	ENSDARG00000105400	si:ch73-368j24.14
ENSDART00000173025	ENSDARG00000105431	si:dkey-23a13.9
ENSDART00000173670	ENSDARG00000035978	ube3c
ENSDART00000173731	ENSDARG00000035978	ube3c
ENSDART00000134547	ENSDARG00000035978	ube3c
ENSDART00000102681	ENSDARG00000078619	pnp5a
ENSDART00000019270	ENSDARG00000011301	nae1
ENSDART00000161592	ENSDARG00000105345	si:ch1073-153i20.2
ENSDART00000160575	ENSDARG00000098970	si:dkey-23a13.10
ENSDART00000172913	ENSDARG00000105430	si:ch73-368j24.11
ENSDART00000172419	ENSDARG00000099518	si:ch211-119e14.1
ENSDART00000173739	ENSDARG00000060962	btr04
ENSDART00000173492	ENSDARG00000060962	btr04
ENSDART00000111053	ENSDARG00000100259	si:dkey-23a13.1
ENSDART00000173349	ENSDARG00000105418	ENSDARG00000105418
ENSDART00000173173	ENSDARG00000105372	si:ch211-220f21.1
ENSDART00000161543	ENSDARG00000098894	si:dkeyp-114g10.2
ENSDART00000172787	ENSDARG00000086552	h2ax2
ENSDART00000173074	ENSDARG00000105382	si:ch73-368j24.2
ENSDART00000173158	ENSDARG00000105393	si:ch1073-159d7.6
ENSDART00000172831	ENSDARG00000105366	si:ch1073-159d7.10
ENSDART00000172903	ENSDARG00000105438	si:ch1073-220m6.1
ENSDART00000170763	ENSDARG00000099123	hist1h2a7
ENSDART00000145370	ENSDARG00000102806	si:dkey-23a13.16
ENSDART00000162059	ENSDARG00000104273	si:dkey-46i9.3
ENSDART00000167137	ENSDARG00000104273	si:dkey-46i9.3
ENSDART00000173079	ENSDARG00000060176	trmt10b
ENSDART00000192779	ENSDARG00000060176	trmt10b
ENSDART00000084503	ENSDARG00000060176	trmt10b
ENSDART00000158525	ENSDARG00000018105	casq1b
ENSDART00000171254	ENSDARG00000018105	casq1b
ENSDART00000009888	ENSDARG00000018105	casq1b
ENSDART00000166318	ENSDARG00000062956	dagla
ENSDART00000160795	ENSDARG00000062956	dagla
ENSDART00000172969	ENSDARG00000062956	dagla
ENSDART00000172964	ENSDARG00000062956	dagla
ENSDART00000091567	ENSDARG00000062956	dagla
ENSDART00000191905	ENSDARG00000062956	dagla
ENSDART00000052029	ENSDARG00000035852	cart3
ENSDART00000169588	ENSDARG00000060542	lgr4
ENSDART00000180544	ENSDARG00000060542	lgr4
ENSDART00000174357	ENSDARG00000105669	nfx1
ENSDART00000173615	ENSDARG00000105669	nfx1
ENSDART00000173577	ENSDARG00000105669	nfx1
ENSDART00000173779	ENSDARG00000105669	nfx1
ENSDART00000173592	ENSDARG00000037363	dennd2b
ENSDART00000173918	ENSDARG00000037363	dennd2b
ENSDART00000113313	ENSDARG00000037363	dennd2b
ENSDART00000143543	ENSDARG00000037363	dennd2b
ENSDART00000054368	ENSDARG00000037363	dennd2b
ENSDART00000126991	ENSDARG00000009702	si:ch211-210p4.6
ENSDART00000183550	ENSDARG00000009702	si:ch211-210p4.6
ENSDART00000113652	ENSDARG00000073844	si:dkey-85k7.10
ENSDART00000191213	ENSDARG00000073844	si:dkey-85k7.10
ENSDART00000171984	ENSDARG00000102776	cxcl19
ENSDART00000173584	ENSDARG00000074813	btr05
ENSDART00000171008	ENSDARG00000074813	btr05
ENSDART00000174215	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000174224	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000174022	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000174365	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000174134	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000174374	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000174066	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000174213	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000164387	ENSDARG00000104600	si:cabz01070527.3
ENSDART00000167652	ENSDARG00000099169	cxcl8b.3
ENSDART00000166280	ENSDARG00000102299	cxcl8b.1
ENSDART00000021559	ENSDARG00000008660	coro1b
ENSDART00000173801	ENSDARG00000008660	coro1b
ENSDART00000132522	ENSDARG00000012306	syt13
ENSDART00000024590	ENSDARG00000012306	syt13
ENSDART00000180003	ENSDARG00000012306	syt13
ENSDART00000173391	ENSDARG00000105485	slc12a6
ENSDART00000088043	ENSDARG00000061611	si:dkey-85k7.11
ENSDART00000159343	ENSDARG00000098951	si:dkey-150l7.8
ENSDART00000173715	ENSDARG00000098951	si:dkey-150l7.8
ENSDART00000162479	ENSDARG00000098951	si:dkey-150l7.8
ENSDART00000167454	ENSDARG00000098951	si:dkey-150l7.8
ENSDART00000126737	ENSDARG00000090615	cd59a
ENSDART00000173900	ENSDARG00000090615	cd59a
ENSDART00000173864	ENSDARG00000105551	cyld3
ENSDART00000173515	ENSDARG00000056781	zanl
ENSDART00000167209	ENSDARG00000004447	aplnr2
ENSDART00000074490	ENSDARG00000004447	aplnr2
ENSDART00000142259	ENSDARG00000043010	camk2d1
ENSDART00000148369	ENSDARG00000043010	camk2d1
ENSDART00000136175	ENSDARG00000043010	camk2d1
ENSDART00000145605	ENSDARG00000043010	camk2d1
ENSDART00000138757	ENSDARG00000043010	camk2d1
ENSDART00000056466	ENSDARG00000043010	camk2d1
ENSDART00000166198	ENSDARG00000043010	camk2d1
ENSDART00000139382	ENSDARG00000029242	fbxo3
ENSDART00000047220	ENSDARG00000029242	fbxo3
ENSDART00000172931	ENSDARG00000070065	si:ch211-163c2.2
ENSDART00000173008	ENSDARG00000105415	si:ch211-163c2.3
ENSDART00000190885	ENSDARG00000105415	si:ch211-163c2.3
ENSDART00000160836	ENSDARG00000105415	si:ch211-163c2.3
ENSDART00000189867	ENSDARG00000105415	si:ch211-163c2.3
ENSDART00000173159	ENSDARG00000039268	emc4
ENSDART00000173433	ENSDARG00000039268	emc4
ENSDART00000172841	ENSDARG00000100612	parp14rs2.1
ENSDART00000166244	ENSDARG00000099522	si:ch73-252p3.1
ENSDART00000184051	ENSDARG00000099522	si:ch73-252p3.1
ENSDART00000163203	ENSDARG00000099377	parp142.2
ENSDART00000191946	ENSDARG00000099377	parp142.2
ENSDART00000190012	ENSDARG00000099377	parp142.2
ENSDART00000190305	ENSDARG00000099377	parp142.2
ENSDART00000182960	ENSDARG00000099377	parp142.2
ENSDART00000190184	ENSDARG00000099377	parp142.2
ENSDART00000182687	ENSDARG00000099377	parp142.2
ENSDART00000166258	ENSDARG00000099654	marveld3
ENSDART00000160499	ENSDARG00000099654	marveld3
ENSDART00000173875	ENSDARG00000105574	si:cabz01009626.1
ENSDART00000173921	ENSDARG00000105574	si:cabz01009626.1
ENSDART00000173995	ENSDARG00000105574	si:cabz01009626.1
ENSDART00000165251	ENSDARG00000036870	arih1l
ENSDART00000053535	ENSDARG00000036870	arih1l
ENSDART00000173885	ENSDARG00000078731	si:dkey-85k7.12
ENSDART00000111923	ENSDARG00000077842	ajuba
ENSDART00000163030	ENSDARG00000098378	si:ch211-7c8.2
ENSDART00000157795	ENSDARG00000098378	si:ch211-7c8.2
ENSDART00000173946	ENSDARG00000054184	btr06
ENSDART00000076318	ENSDARG00000054184	btr06
ENSDART00000173966	ENSDARG00000105604	si:dkey-76c17.1
ENSDART00000173494	ENSDARG00000105670	si:dkey-76c17.3
ENSDART00000019140	ENSDARG00000001910	rorab
ENSDART00000173723	ENSDARG00000001910	rorab
ENSDART00000019446	ENSDARG00000101628	ascl1b
ENSDART00000112359	ENSDARG00000077419	nectin4a
ENSDART00000183715	ENSDARG00000077419	nectin4a
ENSDART00000052083	ENSDARG00000035873	fjx1
ENSDART00000180072	ENSDARG00000035873	fjx1
ENSDART00000140770	ENSDARG00000055313	slc12a10.1
ENSDART00000023090	ENSDARG00000055313	slc12a10.1
ENSDART00000174254	ENSDARG00000103184	pamr1a
ENSDART00000164838	ENSDARG00000103184	pamr1a
ENSDART00000187888	ENSDARG00000103184	pamr1a
ENSDART00000173752	ENSDARG00000078650	kcna4
ENSDART00000111055	ENSDARG00000078650	kcna4
ENSDART00000125284	ENSDARG00000077329	nlgn2a
ENSDART00000112978	ENSDARG00000077329	nlgn2a
ENSDART00000149966	ENSDARG00000001939	b3gat3
ENSDART00000149490	ENSDARG00000001939	b3gat3
ENSDART00000175583	ENSDARG00000001939	b3gat3
ENSDART00000173234	ENSDARG00000105344	pkd1l2a
ENSDART00000185070	ENSDARG00000105344	pkd1l2a
ENSDART00000173841	ENSDARG00000010841	fshb
ENSDART00000122040	ENSDARG00000010841	fshb
ENSDART00000160871	ENSDARG00000104220	si:ch211-7c8.1
ENSDART00000052236	ENSDARG00000035984	mnx1
ENSDART00000167882	ENSDARG00000102750	cdh1
ENSDART00000168890	ENSDARG00000102750	cdh1
ENSDART00000169211	ENSDARG00000102750	cdh1
ENSDART00000172179	ENSDARG00000102750	cdh1
ENSDART00000058095	ENSDARG00000077910	si:zfos-1897c11.1
ENSDART00000160532	ENSDARG00000077910	si:zfos-1897c11.1
ENSDART00000173647	ENSDARG00000105558	btr07
ENSDART00000174152	ENSDARG00000105771	si:ch211-122f10.7
ENSDART00000174245	ENSDARG00000105755	si:ch211-122f10.6p
ENSDART00000148530	ENSDARG00000035028	lpcat4
ENSDART00000050687	ENSDARG00000035028	lpcat4
ENSDART00000174315	ENSDARG00000052138	slc1a2a
ENSDART00000174182	ENSDARG00000052138	slc1a2a
ENSDART00000164165	ENSDARG00000052138	slc1a2a
ENSDART00000020542	ENSDARG00000016774	plekho2
ENSDART00000180354	ENSDARG00000016774	plekho2
ENSDART00000066380	ENSDARG00000045139	ca7
ENSDART00000173854	ENSDARG00000077584	cln6a
ENSDART00000052368	ENSDARG00000036076	heatr3
ENSDART00000147698	ENSDARG00000036076	heatr3
ENSDART00000173795	ENSDARG00000036076	heatr3
ENSDART00000173517	ENSDARG00000036678	trmt10a
ENSDART00000122564	ENSDARG00000036678	trmt10a
ENSDART00000173730	ENSDARG00000036678	trmt10a
ENSDART00000173905	ENSDARG00000036678	trmt10a
ENSDART00000175450	ENSDARG00000036678	trmt10a
ENSDART00000001376	ENSDARG00000001210	arl14ep
ENSDART00000149510	ENSDARG00000036893	f13a1b
ENSDART00000182530	ENSDARG00000036893	f13a1b
ENSDART00000102535	ENSDARG00000036893	f13a1b
ENSDART00000184049	ENSDARG00000036893	f13a1b
ENSDART00000084153	ENSDARG00000060027	nom1
ENSDART00000142315	ENSDARG00000060027	nom1
ENSDART00000173839	ENSDARG00000060027	nom1
ENSDART00000173961	ENSDARG00000105603	si:dkey-74n13.1
ENSDART00000002449	ENSDARG00000006889	mpped2a
ENSDART00000158972	ENSDARG00000006889	mpped2a
ENSDART00000168110	ENSDARG00000099026	si:dkey-185m8.2
ENSDART00000127177	ENSDARG00000090568	mrpl52
ENSDART00000173899	ENSDARG00000090568	mrpl52
ENSDART00000182718	ENSDARG00000090568	mrpl52
ENSDART00000173925	ENSDARG00000074465	vps13c
ENSDART00000173560	ENSDARG00000074465	vps13c
ENSDART00000173884	ENSDARG00000074465	vps13c
ENSDART00000174144	ENSDARG00000059950	plxdc2b
ENSDART00000174304	ENSDARG00000059950	plxdc2b
ENSDART00000083929	ENSDARG00000059950	plxdc2b
ENSDART00000170873	ENSDARG00000099819	sb:cb1058
ENSDART00000163957	ENSDARG00000099819	sb:cb1058
ENSDART00000169749	ENSDARG00000099819	sb:cb1058
ENSDART00000138914	ENSDARG00000000423	si:ch73-314g15.3
ENSDART00000186670	ENSDARG00000000423	si:ch73-314g15.3
ENSDART00000123457	ENSDARG00000087162	tmem102
ENSDART00000173776	ENSDARG00000000767	spi1b
ENSDART00000036729	ENSDARG00000000767	spi1b
ENSDART00000093279	ENSDARG00000000767	spi1b
ENSDART00000126831	ENSDARG00000000767	spi1b
ENSDART00000056790	ENSDARG00000038901	tmem256
ENSDART00000160097	ENSDARG00000104332	cdh28
ENSDART00000024869	ENSDARG00000010586	tex9
ENSDART00000173806	ENSDARG00000010586	tex9
ENSDART00000171350	ENSDARG00000100131	cdh29
ENSDART00000189816	ENSDARG00000100131	cdh29
ENSDART00000185104	ENSDARG00000100131	cdh29
ENSDART00000160096	ENSDARG00000100131	cdh29
ENSDART00000191559	ENSDARG00000100131	cdh29
ENSDART00000109635	ENSDARG00000075800	calml4a
ENSDART00000173844	ENSDARG00000075800	calml4a
ENSDART00000169772	ENSDARG00000100449	si:busm1-71b9.3
ENSDART00000157569	ENSDARG00000100449	si:busm1-71b9.3
ENSDART00000168287	ENSDARG00000103659	bco1l
ENSDART00000169056	ENSDARG00000103659	bco1l
ENSDART00000005884	ENSDARG00000002235	mmp14a
ENSDART00000109268	ENSDARG00000078891	trappc14
ENSDART00000172857	ENSDARG00000098647	ankdd1a
ENSDART00000158477	ENSDARG00000098647	ankdd1a
ENSDART00000172770	ENSDARG00000105383	si:zfos-405g10.4
ENSDART00000143528	ENSDARG00000093836	si:dkey-83f18.14
ENSDART00000173924	ENSDARG00000101144	zdhhc13
ENSDART00000173777	ENSDARG00000101144	zdhhc13
ENSDART00000174102	ENSDARG00000006501	cyp2x10.2
ENSDART00000145645	ENSDARG00000006501	cyp2x10.2
ENSDART00000052054	ENSDARG00000006501	cyp2x10.2
ENSDART00000142042	ENSDARG00000006501	cyp2x10.2
ENSDART00000173491	ENSDARG00000101706	csrp3
ENSDART00000169093	ENSDARG00000101706	csrp3
ENSDART00000169399	ENSDARG00000101706	csrp3
ENSDART00000144375	ENSDARG00000069662	fgf11a
ENSDART00000174483	ENSDARG00000069662	fgf11a
ENSDART00000187347	ENSDARG00000069662	fgf11a
ENSDART00000161015	ENSDARG00000104227	nop10
ENSDART00000174007	ENSDARG00000105648	si:cabz01102082.1
ENSDART00000161620	ENSDARG00000098131	si:dkey-71e3.4
ENSDART00000165077	ENSDARG00000077570	cdh16
ENSDART00000109534	ENSDARG00000077570	cdh16
ENSDART00000193378	ENSDARG00000077570	cdh16
ENSDART00000133883	ENSDARG00000093662	si:dkey-83f18.13
ENSDART00000173016	ENSDARG00000039100	jac7
ENSDART00000102091	ENSDARG00000039100	jac7
ENSDART00000173957	ENSDARG00000077237	rfx7a
ENSDART00000111303	ENSDARG00000077237	rfx7a
ENSDART00000163082	ENSDARG00000100163	tox4b
ENSDART00000192997	ENSDARG00000100163	tox4b
ENSDART00000138738	ENSDARG00000095337	si:dkey-83f18.12p
ENSDART00000173464	ENSDARG00000105651	si:dkey-27k4.4
ENSDART00000052365	ENSDARG00000036073	cebpg
ENSDART00000131387	ENSDARG00000036073	cebpg
ENSDART00000170374	ENSDARG00000098379	C7H4orf54
ENSDART00000173303	ENSDARG00000105433	zgc:172143
ENSDART00000173094	ENSDARG00000105433	zgc:172143
ENSDART00000057103	ENSDARG00000105433	zgc:172143
ENSDART00000052366	ENSDARG00000036074	cebpa
ENSDART00000037846	ENSDARG00000022020	focad
ENSDART00000173645	ENSDARG00000022020	focad
ENSDART00000076735	ENSDARG00000054539	lrp10
ENSDART00000126240	ENSDARG00000087863	cd44a
ENSDART00000174188	ENSDARG00000087863	cd44a
ENSDART00000028887	ENSDARG00000025693	tmem9b
ENSDART00000173927	ENSDARG00000025693	tmem9b
ENSDART00000021502	ENSDARG00000006754	mllt3
ENSDART00000113593	ENSDARG00000006754	mllt3
ENSDART00000146181	ENSDARG00000006754	mllt3
ENSDART00000111494	ENSDARG00000079712	gal3st4
ENSDART00000057101	ENSDARG00000039099	aep1
ENSDART00000172993	ENSDARG00000087318	jac10
ENSDART00000115045	ENSDARG00000087318	jac10
ENSDART00000173959	ENSDARG00000051768	fhod1
ENSDART00000173817	ENSDARG00000051768	fhod1
ENSDART00000173639	ENSDARG00000051768	fhod1
ENSDART00000173784	ENSDARG00000051768	fhod1
ENSDART00000191814	ENSDARG00000051768	fhod1
ENSDART00000073447	ENSDARG00000051768	fhod1
ENSDART00000112492	ENSDARG00000076388	jac11
ENSDART00000173828	ENSDARG00000078802	rnf111
ENSDART00000173775	ENSDARG00000078802	rnf111
ENSDART00000173789	ENSDARG00000078802	rnf111
ENSDART00000111626	ENSDARG00000078802	rnf111
ENSDART00000166046	ENSDARG00000078802	rnf111
ENSDART00000173046	ENSDARG00000092521	jac1
ENSDART00000181857	ENSDARG00000092521	jac1
ENSDART00000130967	ENSDARG00000007760	spg21
ENSDART00000148957	ENSDARG00000007760	spg21
ENSDART00000173623	ENSDARG00000105606	si:dkey-50e6.5p
ENSDART00000173165	ENSDARG00000105371	ntrnl1
ENSDART00000142580	ENSDARG00000043313	ank2b
ENSDART00000145925	ENSDARG00000043313	ank2b
ENSDART00000043984	ENSDARG00000043313	ank2b
ENSDART00000147287	ENSDARG00000043313	ank2b
ENSDART00000138803	ENSDARG00000043313	ank2b
ENSDART00000172082	ENSDARG00000043313	ank2b
ENSDART00000173054	ENSDARG00000105358	ntrnl2
ENSDART00000172830	ENSDARG00000079949	supt16h
ENSDART00000177863	ENSDARG00000079949	supt16h
ENSDART00000190525	ENSDARG00000079949	supt16h
ENSDART00000126840	ENSDARG00000079949	supt16h
ENSDART00000149774	ENSDARG00000069660	chrnb1
ENSDART00000101528	ENSDARG00000069660	chrnb1
ENSDART00000173619	ENSDARG00000091234	si:ch73-335l21.4
ENSDART00000127699	ENSDARG00000091234	si:ch73-335l21.4
ENSDART00000137468	ENSDARG00000091495	si:dkey-83f18.11
ENSDART00000121509	ENSDARG00000090618	malrd1
ENSDART00000123395	ENSDARG00000016363	her8a
ENSDART00000019035	ENSDARG00000016363	her8a
ENSDART00000073735	ENSDARG00000052011	rrad
ENSDART00000173520	ENSDARG00000068457	tnnt3b
ENSDART00000142946	ENSDARG00000068457	tnnt3b
ENSDART00000173748	ENSDARG00000068457	tnnt3b
ENSDART00000141049	ENSDARG00000068457	tnnt3b
ENSDART00000173971	ENSDARG00000068457	tnnt3b
ENSDART00000141750	ENSDARG00000068457	tnnt3b
ENSDART00000103056	ENSDARG00000068457	tnnt3b
ENSDART00000144075	ENSDARG00000068457	tnnt3b
ENSDART00000138192	ENSDARG00000068457	tnnt3b
ENSDART00000145457	ENSDARG00000068457	tnnt3b
ENSDART00000173554	ENSDARG00000068457	tnnt3b
ENSDART00000173698	ENSDARG00000068457	tnnt3b
ENSDART00000173754	ENSDARG00000068457	tnnt3b
ENSDART00000143999	ENSDARG00000068457	tnnt3b
ENSDART00000033610	ENSDARG00000068457	tnnt3b
ENSDART00000099015	ENSDARG00000068457	tnnt3b
ENSDART00000162471	ENSDARG00000104256	bco1
ENSDART00000168388	ENSDARG00000104256	bco1
ENSDART00000169566	ENSDARG00000104256	bco1
ENSDART00000007487	ENSDARG00000003132	apip
ENSDART00000173810	ENSDARG00000105576	si:dkey-27k4.6
ENSDART00000173587	ENSDARG00000105644	tm4sf21b
ENSDART00000173519	ENSDARG00000105644	tm4sf21b
ENSDART00000173533	ENSDARG00000036180	ccnb2
ENSDART00000052541	ENSDARG00000036180	ccnb2
ENSDART00000147170	ENSDARG00000036180	ccnb2
ENSDART00000173607	ENSDARG00000077644	si:dkey-3k24.8
ENSDART00000149144	ENSDARG00000022532	chrnb1l
ENSDART00000035325	ENSDARG00000022532	chrnb1l
ENSDART00000173666	ENSDARG00000056762	tm4sf21b
ENSDART00000136195	ENSDARG00000093312	si:dkey-83f18.4
ENSDART00000143777	ENSDARG00000093312	si:dkey-83f18.4
ENSDART00000187693	ENSDARG00000093312	si:dkey-83f18.4
ENSDART00000173579	ENSDARG00000105567	ENSDARG00000105567
ENSDART00000173986	ENSDARG00000105519	si:dkey-88a11.3p
ENSDART00000143109	ENSDARG00000088818	si:dkey-28d5.15
ENSDART00000139326	ENSDARG00000086358	si:dkey-83f18.9
ENSDART00000146915	ENSDARG00000086358	si:dkey-83f18.9
ENSDART00000173472	ENSDARG00000098915	cirop
ENSDART00000140860	ENSDARG00000086460	si:dkey-83f18.10
ENSDART00000143778	ENSDARG00000086460	si:dkey-83f18.10
ENSDART00000131053	ENSDARG00000069563	zgc:153151
ENSDART00000138450	ENSDARG00000069563	zgc:153151
ENSDART00000135653	ENSDARG00000069563	zgc:153151
ENSDART00000181206	ENSDARG00000069563	zgc:153151
ENSDART00000170667	ENSDARG00000102930	si:dkey-50e6.7p
ENSDART00000173722	ENSDARG00000105617	si:ch73-335l21.2
ENSDART00000137830	ENSDARG00000088252	si:dkey-83f18.7
ENSDART00000173499	ENSDARG00000105541	si:ch73-335l21.3
ENSDART00000173866	ENSDARG00000105580	si:dkey-27k4.5
ENSDART00000168193	ENSDARG00000105546	si:dkey-50e6.6p
ENSDART00000173497	ENSDARG00000105537	si:dkey-88a11.4p
ENSDART00000081338	ENSDARG00000078560	slc9a5
ENSDART00000172880	ENSDARG00000092352	jac4
ENSDART00000099121	ENSDARG00000094709	arl8
ENSDART00000174232	ENSDARG00000094709	arl8
ENSDART00000174308	ENSDARG00000016739	lrrc4cb
ENSDART00000021605	ENSDARG00000016739	lrrc4cb
ENSDART00000012450	ENSDARG00000056184	dvl2
ENSDART00000073734	ENSDARG00000052010	ciao2b
ENSDART00000124342	ENSDARG00000052010	ciao2b
ENSDART00000144591	ENSDARG00000052010	ciao2b
ENSDART00000191291	ENSDARG00000052010	ciao2b
ENSDART00000173923	ENSDARG00000105613	si:dkey-88a11.8p
ENSDART00000173649	ENSDARG00000105538	zmp:0000001319
ENSDART00000149382	ENSDARG00000013050	abcc12
ENSDART00000098842	ENSDARG00000035872	hsd17b12b
ENSDART00000172793	ENSDARG00000105405	ntrnl4
ENSDART00000170008	ENSDARG00000104440	cdh30
ENSDART00000121972	ENSDARG00000000442	slc39a13
ENSDART00000184425	ENSDARG00000000442	slc39a13
ENSDART00000052329	ENSDARG00000036043	znf408
ENSDART00000098690	ENSDARG00000068283	cyp2x10.1
ENSDART00000098688	ENSDARG00000068283	cyp2x10.1
ENSDART00000174068	ENSDARG00000068283	cyp2x10.1
ENSDART00000128488	ENSDARG00000057323	e2f8
ENSDART00000131726	ENSDARG00000057323	e2f8
ENSDART00000134548	ENSDARG00000057323	e2f8
ENSDART00000144118	ENSDARG00000057323	e2f8
ENSDART00000053213	ENSDARG00000057142	zgc:194252
ENSDART00000159012	ENSDARG00000076530	jac6
ENSDART00000158883	ENSDARG00000103682	si:dkey-23i12.5
ENSDART00000160819	ENSDARG00000103682	si:dkey-23i12.5
ENSDART00000168574	ENSDARG00000103682	si:dkey-23i12.5
ENSDART00000165314	ENSDARG00000103682	si:dkey-23i12.5
ENSDART00000162806	ENSDARG00000103682	si:dkey-23i12.5
ENSDART00000166341	ENSDARG00000103682	si:dkey-23i12.5
ENSDART00000159664	ENSDARG00000098100	si:ch211-225l7.1
ENSDART00000186874	ENSDARG00000098100	si:ch211-225l7.1
ENSDART00000173808	ENSDARG00000036152	gas2b
ENSDART00000173067	ENSDARG00000105489	ntrnl3
ENSDART00000126565	ENSDARG00000027394	tmem276b
ENSDART00000157618	ENSDARG00000102221	hacd4
ENSDART00000173278	ENSDARG00000059103	si:ch73-126o18.1
